State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Pennsylvania,Wyoming,2019,27,19,8,0,0,0,0,85,63,29,0,0,0,0,27,0
Pennsylvania,York,2019,365,299,66,0,0,0,0,93,56,41,0,21,232,1,111,0
Puerto Rico,Adjuntas,2019,117,108,9,0,0,0,0,66,44,18,0,0,0,0,117,0
Puerto Rico,Bayamon,2019,305,288,17,0,0,0,0,95,42,17,11,0,114,49,131,0
Puerto Rico,Caguas,2019,354,334,16,4,0,0,0,114,35,10,119,121,0,0,114,0
Puerto Rico,Catano,2019,348,231,106,10,1,0,0,159,88,33,0,0,69,3,223,53
Puerto Rico,Fajardo,2019,119,104,15,0,0,0,0,84,52,22,0,0,0,0,116,3
Puerto Rico,Guayama,2019,224,220,4,0,0,0,0,96,12,0,0,0,0,196,28,0
Puerto Rico,Guaynabo,2019,362,325,33,4,0,0,0,110,51,20,23,235,0,0,89,15
Puerto Rico,Mayagnez,2019,202,159,43,0,0,0,0,85,58,25,0,0,7,0,195,0
Puerto Rico,Ponce,2019,351,247,98,6,0,0,0,136,65,35,9,0,0,0,247,95
Puerto Rico,San Juan,2019,277,277,0,0,0,0,0,35,17,14,277,0,0,0,0,0
Rhode Island,Kent,2019,351,328,23,0,0,0,0,93,48,32,0,0,201,0,150,0
Rhode Island,Providence,2019,365,298,67,0,0,0,0,90,58,43,0,13,248,0,103,1
Rhode Island,Washington,2019,352,322,28,2,0,0,0,126,49,36,0,0,208,0,144,0
South Carolina,Aiken,2019,265,230,35,0,0,0,0,97,58,39,0,0,265,0,0,0
South Carolina,Anderson,2019,225,175,49,1,0,0,0,108,67,43,0,0,225,0,0,0
South Carolina,Berkeley,2019,216,189,27,0,0,0,0,100,54,36,0,0,216,0,0,0
South Carolina,Charleston,2019,357,305,51,1,0,0,0,140,52,37,0,0,223,0,133,1
South Carolina,Chesterfield,2019,364,281,83,0,0,0,0,90,61,39,0,0,265,0,99,0
South Carolina,Colleton,2019,7,7,0,0,0,0,0,32,32,29,0,0,5,0,2,0
South Carolina,Darlington,2019,282,227,55,0,0,0,0,100,61,41,0,0,282,0,0,0
South Carolina,Edgefield,2019,365,299,66,0,0,0,0,88,58,39,0,0,227,0,138,0
South Carolina,Florence,2019,361,323,38,0,0,0,0,70,51,30,0,0,0,0,361,0
South Carolina,Georgetown,2019,92,91,1,0,0,0,0,52,25,14,0,0,0,0,0,92
South Carolina,Greenville,2019,365,237,127,1,0,0,0,101,67,45,0,3,234,0,127,1
South Carolina,Horry,2019,261,205,56,0,0,0,0,97,64,41,0,0,261,0,0,0
South Carolina,Lexington,2019,365,309,56,0,0,0,0,66,53,33,0,0,0,0,359,6
South Carolina,Oconee,2019,365,308,56,1,0,0,0,105,54,41,0,0,272,50,43,0
South Carolina,Pickens,2019,251,175,76,0,0,0,0,93,71,45,0,0,251,0,0,0
South Carolina,Richland,2019,365,282,81,2,0,0,0,136,65,42,0,0,283,0,82,0
South Carolina,Spartanburg,2019,357,249,106,2,0,0,0,105,65,44,0,0,221,0,136,0
South Carolina,York,2019,365,262,95,8,0,0,0,133,68,44,0,0,250,0,115,0
South Dakota,Brookings,2019,365,284,76,5,0,0,0,126,64,42,0,0,329,0,23,13
South Dakota,Brown,2019,122,112,10,0,0,0,0,77,42,20,0,0,0,0,111,11
South Dakota,Codington,2019,361,325,36,0,0,0,0,83,50,25,0,0,0,0,278,83
South Dakota,Custer,2019,362,355,7,0,0,0,0,84,48,39,0,0,356,0,5,1
South Dakota,Hughes,2019,356,350,6,0,0,0,0,65,28,11,0,0,0,0,356,0
South Dakota,Jackson,2019,365,349,16,0,0,0,0,61,48,38,0,2,350,0,13,0
South Dakota,Meade,2019,365,358,7,0,0,0,0,80,44,36,0,0,361,0,0,4
South Dakota,Minnehaha,2019,365,321,43,1,0,0,0,105,52,36,0,9,307,0,47,2
South Dakota,Pennington,2019,361,278,79,4,0,0,0,117,61,30,0,20,0,0,115,226
South Dakota,Union,2019,364,327,37,0,0,0,0,97,51,35,0,2,267,0,82,13
Tennessee,Anderson,2019,365,308,55,2,0,0,0,105,61,35,0,0,234,131,0,0
Tennessee,Blount,2019,365,305,59,1,0,0,0,101,54,41,0,0,310,0,55,0
Tennessee,Claiborne,2019,346,325,21,0,0,0,0,80,47,35,0,0,346,0,0,0
Tennessee,Davidson,2019,365,248,116,1,0,0,0,101,62,45,0,26,132,0,207,0
Tennessee,DeKalb,2019,363,335,28,0,0,0,0,80,49,37,0,0,363,0,0,0
Tennessee,Dyer,2019,360,341,19,0,0,0,0,62,45,26,0,0,0,0,360,0
Tennessee,Hamilton,2019,365,243,122,0,0,0,0,97,64,45,0,0,191,0,174,0
Tennessee,Jefferson,2019,234,197,37,0,0,0,0,93,58,44,0,0,234,0,0,0
Tennessee,Knox,2019,364,269,95,0,0,0,0,84,59,42,0,0,180,0,180,4
Tennessee,Lawrence,2019,330,306,24,0,0,0,0,62,47,27,0,0,0,0,330,0
Tennessee,Loudon,2019,365,313,52,0,0,0,0,93,54,37,0,0,151,0,214,0
Tennessee,Madison,2019,362,330,32,0,0,0,0,60,49,27,0,0,0,0,362,0
Tennessee,Maury,2019,362,352,10,0,0,0,0,61,42,23,0,0,0,0,362,0
Tennessee,McMinn,2019,357,316,41,0,0,0,0,65,51,30,0,0,0,0,357,0
Tennessee,Montgomery,2019,362,339,23,0,0,0,0,63,46,26,0,0,0,0,362,0
Tennessee,Putnam,2019,360,351,9,0,0,0,0,63,45,25,0,0,0,0,360,0
Tennessee,Roane,2019,356,338,18,0,0,0,0,71,46,28,0,0,0,0,356,0
Tennessee,Sevier,2019,364,287,77,0,0,0,0,90,61,44,0,0,364,0,0,0
Tennessee,Shelby,2019,365,239,122,4,0,0,0,148,64,44,0,7,200,0,157,1
Tennessee,Sullivan,2019,365,237,107,21,0,0,0,121,77,45,0,0,159,129,77,0
Tennessee,Sumner,2019,357,284,73,0,0,0,0,93,60,40,0,0,200,0,157,0
Tennessee,Williamson,2019,245,215,30,0,0,0,0,84,51,42,0,0,245,0,0,0
Tennessee,Wilson,2019,231,205,26,0,0,0,0,80,51,40,0,0,231,0,0,0
Texas,Bell,2019,365,284,79,2,0,0,0,105,58,42,0,1,265,0,99,0
Texas,Bexar,2019,365,196,163,5,1,0,0,169,71,49,0,3,161,0,200,1
Texas,Bowie,2019,349,254,94,1,0,0,0,109,58,39,0,0,0,0,349,0
Texas,Brazoria,2019,365,325,33,6,1,0,0,161,51,33,0,5,360,0,0,0
Texas,Brewster,2019,362,310,52,0,0,0,0,93,54,40,0,0,308,0,54,0
Texas,Cameron,2019,365,236,129,0,0,0,0,89,62,44,0,0,128,0,237,0
Texas,Collin,2019,365,309,48,7,1,0,0,156,58,40,0,0,365,0,0,0
Texas,Culberson,2019,176,158,16,2,0,0,0,108,51,34,0,0,103,0,73,0
Texas,Dallas,2019,365,227,132,6,0,0,0,143,72,45,0,20,199,0,146,0
Texas,Denton,2019,365,280,73,12,0,0,0,133,67,43,0,6,287,0,72,0
Texas,Ector,2019,354,319,35,0,0,0,0,80,50,28,0,0,0,0,354,0
Texas,El Paso,2019,365,147,205,11,2,0,0,157,84,53,0,21,204,0,137,3
Texas,Ellis,2019,365,300,65,0,0,0,0,97,56,40,0,6,269,0,90,0
Texas,Freestone,2019,357,357,0,0,0,0,0,31,1,0,0,0,0,357,0,0
Texas,Galveston,2019,365,293,64,8,0,0,0,136,61,39,0,3,261,3,97,1
Texas,Gregg,2019,362,322,39,1,0,0,0,112,51,35,0,2,343,17,0,0
Texas,Harris,2019,365,179,159,22,4,1,0,202,93,51,0,22,154,2,184,3
Texas,Harrison,2019,364,296,67,1,0,0,0,113,54,38,0,0,202,35,127,0
Texas,Hidalgo,2019,365,243,120,2,0,0,0,106,66,42,0,0,132,0,232,1
Texas,Hood,2019,357,325,31,1,0,0,0,133,50,35,0,0,357,0,0,0
Texas,Howard,2019,334,294,36,4,0,0,0,115,54,11,0,0,0,334,0,0
Texas,Hunt,2019,364,345,19,0,0,0,0,97,47,35,0,3,361,0,0,0
Texas,Hutchinson,2019,359,221,57,79,2,0,0,162,117,19,0,0,0,359,0,0
Texas,Jefferson,2019,365,249,109,6,1,0,0,174,65,43,0,0,202,15,148,0
Texas,Johnson,2019,352,298,47,7,0,0,0,143,61,38,0,0,352,0,0,0
Texas,Kaufman,2019,365,320,45,0,0,0,0,93,52,39,0,1,288,0,76,0
Texas,Kleberg,2019,284,234,50,0,0,0,0,87,56,30,0,0,0,0,284,0
Texas,Lubbock,2019,330,316,13,1,0,0,0,103,42,25,0,0,0,0,330,0
Texas,Maverick,2019,339,287,51,1,0,0,0,104,54,25,0,0,0,0,339,0
Texas,McLennan,2019,365,329,36,0,0,0,0,87,50,38,1,0,321,0,43,0
Texas,Milam,2019,338,338,0,0,0,0,0,4,1,0,0,0,0,338,0,0
Texas,Montgomery,2019,365,306,54,5,0,0,0,143,58,38,0,2,284,0,79,0
Texas,Navarro,2019,365,275,80,7,3,0,0,193,67,41,0,2,225,67,71,0
Texas,Nueces,2019,365,262,102,1,0,0,0,107,62,42,0,0,171,1,193,0
Texas,Orange,2019,365,288,75,2,0,0,0,111,59,39,0,0,195,20,150,0
Texas,Parker,2019,363,317,46,0,0,0,0,100,54,37,0,0,363,0,0,0
Texas,Polk,2019,344,334,10,0,0,0,0,74,44,31,0,0,344,0,0,0
Texas,Potter,2019,365,322,35,8,0,0,0,119,55,22,0,0,0,110,255,0
Texas,Randall,2019,354,280,72,2,0,0,0,112,61,41,0,0,354,0,0,0
Texas,Robertson,2019,352,352,0,0,0,0,0,17,1,0,0,0,0,352,0,0
Texas,Rockwall,2019,323,305,16,2,0,0,0,105,47,34,0,0,323,0,0,0
Texas,Rusk,2019,358,316,34,8,0,0,0,129,57,9,0,0,0,358,0,0
Texas,Smith,2019,364,326,37,1,0,0,0,133,51,36,0,4,360,0,0,0
Texas,Tarrant,2019,365,234,117,14,0,0,0,147,74,44,0,16,216,0,133,0
Texas,Titus,2019,348,346,2,0,0,0,0,54,11,0,0,0,0,348,0,0
Texas,Travis,2019,365,249,114,2,0,0,0,115,63,44,0,7,178,0,180,0
Texas,Victoria,2019,341,319,22,0,0,0,0,87,48,31,0,0,341,0,0,0
Texas,Webb,2019,365,258,106,1,0,0,0,109,67,41,0,0,138,0,225,2
Utah,Box Elder,2019,364,313,49,2,0,0,0,121,54,40,0,66,275,0,23,0
Utah,Cache,2019,365,272,79,14,0,0,0,147,67,44,0,1,289,0,75,0
Utah,Carbon,2019,365,265,99,1,0,0,0,108,64,46,0,4,361,0,0,0
Utah,Davis,2019,365,265,94,6,0,0,0,119,73,44,0,41,270,0,54,0
Utah,Duchesne,2019,365,234,120,7,4,0,0,177,71,48,0,0,332,0,33,0
Utah,Garfield,2019,300,258,42,0,0,0,0,80,51,41,0,0,268,0,32,0
Utah,Iron,2019,365,329,36,0,0,0,0,84,50,42,0,20,323,0,22,0
Utah,Salt Lake,2019,365,172,177,16,0,0,0,136,88,51,0,35,243,0,82,5
Utah,San Juan,2019,362,299,63,0,0,0,0,93,58,44,0,0,362,0,0,0
Utah,Tooele,2019,365,302,61,2,0,0,0,117,61,43,0,1,312,0,52,0
Utah,Uintah,2019,365,223,125,12,4,1,0,205,77,49,0,0,343,0,22,0
Utah,Utah,2019,365,253,111,1,0,0,0,107,67,46,0,7,297,0,59,2
Utah,Washington,2019,365,291,74,0,0,0,0,93,61,44,0,0,355,0,10,0
Utah,Wayne,2019,109,109,0,0,0,0,0,20,16,9,0,0,0,0,109,0
Utah,Weber,2019,308,243,63,2,0,0,0,108,64,42,0,35,214,0,59,0
Vermont,Bennington,2019,365,345,20,0,0,0,0,94,46,35,0,0,312,0,53,0
Vermont,Chittenden,2019,365,335,30,0,0,0,0,80,49,37,0,0,283,0,82,0
Vermont,Rutland,2019,365,322,43,0,0,0,0,88,53,36,0,1,237,0,126,1
Vermont,Windham,2019,104,104,0,0,0,0,0,40,20,8,0,0,0,0,104,0
Virgin Islands,St Croix,2019,57,51,6,0,0,0,0,71,59,20,0,0,0,0,57,0
Virgin Islands,St John,2019,101,93,8,0,0,0,0,74,44,15,0,0,0,0,101,0
Virgin Islands,St Thomas,2019,268,225,43,0,0,0,0,91,57,28,0,0,0,0,268,0
Virginia,Albemarle,2019,282,264,18,0,0,0,0,67,48,40,0,0,233,0,49,0
Virginia,Alexandria City,2019,109,109,0,0,0,0,0,16,8,5,0,0,0,0,0,109
Virginia,Arlington,2019,365,305,59,1,0,0,0,112,60,38,1,98,228,0,38,0
Virginia,Botetourt,2019,355,353,2,0,0,0,0,71,16,0,0,0,0,355,0,0
Virginia,Bristol City,2019,117,113,4,0,0,0,0,68,45,26,0,0,0,0,117,0
Virginia,Caroline,2019,239,229,10,0,0,0,0,84,48,39,0,0,239,0,0,0
Virginia,Carroll,2019,61,61,0,0,0,0,0,18,15,9,0,0,0,0,0,61
Virginia,Charles,2019,356,337,19,0,0,0,0,90,47,34,0,89,218,2,47,0
Virginia,Chesterfield,2019,280,255,25,0,0,0,0,87,50,39,0,0,235,0,45,0
Virginia,Covington City,2019,364,357,5,2,0,0,0,121,29,7,0,0,0,364,0,0
Virginia,Fairfax,2019,365,260,103,2,0,0,0,105,61,44,0,38,167,0,160,0
Virginia,Fauquier,2019,233,229,4,0,0,0,0,64,45,37,0,0,233,0,0,0
Virginia,Frederick,2019,365,333,32,0,0,0,0,96,49,38,0,0,203,0,162,0
Virginia,Giles,2019,365,306,55,4,0,0,0,134,59,41,0,0,296,69,0,0
Virginia,Hampton City,2019,364,326,38,0,0,0,0,84,51,39,1,6,223,0,134,0
Virginia,Hanover,2019,243,216,27,0,0,0,0,90,54,41,0,0,243,0,0,0
Virginia,Henrico,2019,363,329,34,0,0,0,0,100,50,37,4,17,302,0,40,0
Virginia,Hopewell City,2019,57,57,0,0,0,0,0,19,15,8,0,0,0,0,0,57
Virginia,Loudoun,2019,337,298,38,1,0,0,0,112,53,37,0,78,211,0,48,0
Virginia,Lynchburg City,2019,108,107,1,0,0,0,0,55,43,26,0,0,0,0,108,0
Virginia,Madison,2019,362,336,26,0,0,0,0,67,50,41,0,0,352,0,10,0
Virginia,Norfolk City,2019,364,357,7,0,0,0,0,69,36,18,12,250,0,0,101,1
Virginia,Prince Edward,2019,358,351,7,0,0,0,0,67,44,35,0,0,358,0,0,0
Virginia,Prince William,2019,364,347,17,0,0,0,0,100,48,36,0,119,245,0,0,0
Virginia,Richmond City,2019,362,311,51,0,0,0,0,95,53,33,2,89,0,0,271,0
Virginia,Roanoke,2019,365,329,36,0,0,0,0,71,50,37,0,57,203,0,105,0
Virginia,Rockbridge,2019,274,263,11,0,0,0,0,71,46,38,0,0,234,0,40,0
Virginia,Rockingham,2019,365,349,16,0,0,0,0,65,48,36,0,94,227,0,44,0
Virginia,Salem City,2019,118,113,5,0,0,0,0,60,45,26,0,0,0,0,118,0
Virginia,Stafford,2019,260,244,16,0,0,0,0,93,49,39,0,0,240,0,0,20
Virginia,Suffolk City,2019,245,223,22,0,0,0,0,97,50,41,0,0,245,0,0,0
Virginia,Virginia Beach City,2019,115,106,9,0,0,0,0,66,48,25,0,0,0,0,115,0
Virginia,Winchester City,2019,57,57,0,0,0,0,0,24,14,8,0,0,0,0,0,57
Virginia,Wythe,2019,242,232,10,0,0,0,0,71,48,41,0,0,242,0,0,0
Washington,Adams,2019,360,354,6,0,0,0,0,88,31,13,0,0,0,0,360,0
Washington,Asotin,2019,357,292,64,1,0,0,0,125,60,27,0,0,0,0,357,0
Washington,Benton,2019,364,303,61,0,0,0,0,80,55,37,0,0,158,0,191,15
Washington,Chelan,2019,365,298,66,1,0,0,0,102,56,24,0,0,0,0,365,0
Washington,Clallam,2019,365,341,24,0,0,0,0,70,49,34,0,0,238,0,127,0
Washington,Clark,2019,364,305,58,1,0,0,0,128,58,31,0,0,145,0,219,0
Washington,Columbia,2019,365,340,25,0,0,0,0,68,42,17,0,0,0,0,365,0
Washington,Cowlitz,2019,360,338,22,0,0,0,0,76,45,18,0,0,0,0,360,0
Washington,Franklin,2019,333,314,19,0,0,0,0,71,43,16,0,0,0,0,333,0
Washington,Garfield,2019,358,350,8,0,0,0,0,62,36,17,0,0,0,0,358,0
Washington,Grant,2019,365,339,26,0,0,0,0,67,45,18,0,0,0,0,365,0
Washington,Grays Harbor,2019,352,348,4,0,0,0,0,57,35,20,0,0,0,0,352,0
Washington,Jefferson,2019,365,364,1,0,0,0,0,51,32,19,0,0,0,0,365,0
Washington,King,2019,365,280,85,0,0,0,0,90,60,40,0,65,110,0,190,0
Washington,Kitsap,2019,340,338,2,0,0,0,0,75,35,18,0,0,0,0,340,0
Washington,Kittitas,2019,365,305,60,0,0,0,0,96,56,23,0,0,0,0,365,0
Washington,Klickitat,2019,365,339,26,0,0,0,0,96,45,20,0,0,0,0,365,0
Washington,Lewis,2019,365,343,22,0,0,0,0,62,45,20,0,0,0,0,365,0
Washington,Mason,2019,361,339,22,0,0,0,0,71,43,21,0,0,0,0,361,0
Washington,Okanogan,2019,365,260,105,0,0,0,0,90,64,31,0,0,0,0,365,0
Washington,Pierce,2019,365,285,78,2,0,0,0,142,63,41,0,14,205,0,146,0
Washington,San Juan,2019,112,112,0,0,0,0,0,39,23,16,0,0,0,0,112,0
Washington,Skagit,2019,365,361,4,0,0,0,0,54,36,24,0,0,97,0,268,0
Washington,Snohomish,2019,364,272,91,1,0,0,0,114,67,30,0,0,0,0,364,0
Washington,Spokane,2019,365,301,63,1,0,0,0,107,59,37,0,0,143,0,197,25
Washington,Stevens,2019,365,274,90,1,0,0,0,146,63,28,0,0,0,0,284,81
Washington,Thurston,2019,365,323,42,0,0,0,0,71,52,30,0,0,150,0,215,0
Washington,Walla Walla,2019,365,328,37,0,0,0,0,93,51,21,0,0,0,0,182,183
Washington,Whatcom,2019,365,277,78,10,0,0,0,122,70,34,0,0,55,171,139,0
Washington,Whitman,2019,365,354,11,0,0,0,0,67,38,18,0,0,0,0,365,0
Washington,Yakima,2019,365,227,128,10,0,0,0,127,76,38,0,0,0,0,363,2
West Virginia,Berkeley,2019,278,252,24,2,0,0,0,127,50,40,0,0,224,0,54,0
West Virginia,Brooke,2019,365,317,45,3,0,0,0,112,53,24,0,0,0,149,114,102
West Virginia,Cabell,2019,275,255,20,0,0,0,0,71,49,39,0,0,216,0,59,0
West Virginia,Gilmer,2019,336,333,3,0,0,0,0,58,44,32,0,0,336,0,0,0
West Virginia,Greenbrier,2019,242,222,20,0,0,0,0,84,50,42,0,0,242,0,0,0
West Virginia,Hancock,2019,365,330,35,0,0,0,0,93,50,37,0,0,228,82,33,22
West Virginia,Harrison,2019,111,101,10,0,0,0,0,59,49,31,0,0,0,0,111,0
West Virginia,Kanawha,2019,365,314,51,0,0,0,0,93,54,40,18,0,240,3,104,0
West Virginia,Marion,2019,99,87,12,0,0,0,0,61,54,31,0,0,0,0,99,0
West Virginia,Marshall,2019,354,326,28,0,0,0,0,77,45,7,0,0,0,236,118,0
West Virginia,Mason,2019,360,352,6,2,0,0,0,105,26,3,0,0,0,360,0,0
West Virginia,Mineral,2019,344,321,10,12,1,0,0,161,31,3,0,0,0,344,0,0
West Virginia,Monongalia,2019,364,337,27,0,0,0,0,74,49,36,0,0,226,87,51,0
West Virginia,Ohio,2019,283,249,34,0,0,0,0,71,52,41,0,0,230,0,53,0
West Virginia,Tucker,2019,362,349,13,0,0,0,0,61,47,35,0,0,355,0,7,0
West Virginia,Wood,2019,364,333,31,0,0,0,0,87,49,35,0,0,226,88,50,0
Wisconsin,Ashland,2019,364,343,21,0,0,0,0,78,47,34,0,0,313,0,51,0
Wisconsin,Brown,2019,365,314,51,0,0,0,0,97,52,35,0,0,168,4,193,0
Wisconsin,Columbia,2019,192,184,8,0,0,0,0,71,46,37,0,0,192,0,0,0
Wisconsin,Dane,2019,365,287,78,0,0,0,0,93,61,38,0,0,161,0,204,0
Wisconsin,Dodge,2019,365,297,67,1,0,0,0,122,57,40,0,0,260,0,105,0
Wisconsin,Door,2019,201,191,9,1,0,0,0,112,47,35,0,0,201,0,0,0
Wisconsin,Eau Claire,2019,363,305,58,0,0,0,0,90,55,34,0,0,167,0,196,0
Wisconsin,Fond du Lac,2019,202,195,7,0,0,0,0,100,47,36,0,0,202,0,0,0
Wisconsin,Forest,2019,363,338,25,0,0,0,0,97,48,35,0,0,296,0,67,0
Wisconsin,Grant,2019,365,304,60,1,0,0,0,104,57,29,0,0,0,0,365,0
Wisconsin,Jefferson,2019,203,191,12,0,0,0,0,100,48,37,0,0,203,0,0,0
Wisconsin,Kenosha,2019,365,289,74,2,0,0,0,119,63,40,0,0,220,0,145,0
Wisconsin,Kewaunee,2019,210,199,11,0,0,0,0,90,45,36,0,0,210,0,0,0
Wisconsin,La Crosse,2019,365,310,55,0,0,0,0,83,57,35,0,0,186,0,179,0
Wisconsin,Manitowoc,2019,202,187,15,0,0,0,0,100,48,36,0,0,202,0,0,0
Wisconsin,Marathon,2019,205,196,9,0,0,0,0,84,47,34,0,0,205,0,0,0
Wisconsin,Milwaukee,2019,365,269,93,3,0,0,0,105,64,42,0,11,193,0,154,7
Wisconsin,Oneida,2019,365,363,2,0,0,0,0,52,7,0,0,0,0,365,0,0
Wisconsin,Outagamie,2019,365,304,59,2,0,0,0,119,58,37,0,0,172,8,185,0
Wisconsin,Ozaukee,2019,363,308,52,3,0,0,0,108,58,37,0,0,201,0,162,0
Wisconsin,Racine,2019,203,174,28,1,0,0,0,115,58,39,0,0,203,0,0,0
Wisconsin,Rock,2019,203,185,18,0,0,0,0,77,50,38,0,0,203,0,0,0
Wisconsin,Sauk,2019,365,311,53,1,0,0,0,107,54,35,0,0,175,0,190,0
Wisconsin,Sheboygan,2019,206,180,24,2,0,0,0,108,61,38,0,0,206,0,0,0
Wisconsin,Taylor,2019,365,320,45,0,0,0,0,85,52,35,0,0,277,0,88,0
Wisconsin,Vilas,2019,362,345,17,0,0,0,0,90,45,29,0,0,177,0,185,0
Wisconsin,Walworth,2019,205,189,15,1,0,0,0,112,49,37,0,0,205,0,0,0
Wisconsin,Waukesha,2019,365,281,83,1,0,0,0,115,60,40,0,0,154,0,210,1
Wyoming,Albany,2019,365,247,118,0,0,0,0,90,61,47,0,0,328,0,2,35
Wyoming,Big Horn,2019,356,344,12,0,0,0,0,77,46,36,0,0,356,0,0,0
Wyoming,Campbell,2019,365,309,55,1,0,0,0,111,56,40,0,1,228,0,5,131
Wyoming,Carbon,2019,365,325,38,2,0,0,0,139,51,43,0,8,347,10,0,0
Wyoming,Converse,2019,365,317,47,1,0,0,0,101,52,41,0,3,319,1,3,39
Wyoming,Fremont,2019,365,294,69,2,0,0,0,148,61,45,0,0,321,22,22,0
Wyoming,Johnson,2019,364,345,19,0,0,0,0,80,49,40,0,1,356,0,0,7
Wyoming,Laramie,2019,365,305,60,0,0,0,0,74,58,43,0,4,334,0,11,16
Wyoming,Lincoln,2019,365,364,1,0,0,0,0,56,27,12,0,0,0,0,0,365
Wyoming,Natrona,2019,364,327,37,0,0,0,0,84,51,42,0,1,358,2,3,0
Wyoming,Park,2019,307,295,12,0,0,0,0,77,47,38,0,3,268,0,30,6
Wyoming,Platte,2019,60,56,3,1,0,0,0,108,37,14,0,0,0,0,0,60
Wyoming,Sheridan,2019,365,325,40,0,0,0,0,90,51,39,0,0,305,0,32,28
Wyoming,Sublette,2019,365,266,88,8,3,0,0,200,71,46,0,0,363,0,2,0
Wyoming,Sweetwater,2019,365,262,100,3,0,0,0,133,64,46,0,4,321,0,5,35
Wyoming,Teton,2019,365,326,39,0,0,0,0,87,51,43,0,0,359,0,4,2
Wyoming,Uinta,2019,365,315,49,1,0,0,0,101,58,44,0,1,360,0,0,4
Wyoming,Weston,2019,365,340,25,0,0,0,0,71,49,40,0,0,360,5,0,0
